"","S.No","ApparentPower","Type","solar","SolarPercent","WindPercent","Net","peak","dsm"
"17711",1,0.61355276,"Appartment2",TRUE,0.172482970543206,0,0.507725357370218,FALSE,0
"17712",2,0.440593291,"Appartment2",FALSE,0,0,0.440593291,FALSE,0
"17713",3,0.552019759,"Appartment2",FALSE,0,0,0.552019759,FALSE,0
"17714",4,0.866932873,"Appartment2",FALSE,0,0,0.866932873,TRUE,0.099606505734846
"17715",5,0.59990721,"Appartment2",FALSE,0,0,0.59990721,TRUE,0.0368491494562477
"17716",6,0.820291463,"Appartment2",FALSE,0,0,0.820291463,TRUE,0.0185576137388125
"17717",7,0.42204376,"Appartment2",FALSE,0,0,0.42204376,TRUE,0.076619924348779
"17718",8,0.290245679,"Appartment2",FALSE,0,0,0.290245679,FALSE,0
"17719",9,0.240342075,"Appartment2",FALSE,0,0,0.240342075,TRUE,0.0864118905737996
"17720",10,0.664998573,"Appartment2",FALSE,0,0,0.664998573,TRUE,0.0239859087625518
"17721",11,0.304148819,"Appartment2",FALSE,0,0,0.304148819,FALSE,0
"17722",12,0.110888516,"Appartment2",TRUE,0.246416412573308,0,0.0835637656917022,FALSE,0
"17723",13,0.295002385,"Appartment2",TRUE,0.317728509102017,0,0.201271717032411,FALSE,0
"17724",14,0.031860781,"Appartment2",TRUE,0.310391908884048,0,0.0219714523668734,FALSE,0
"17725",15,0.100628651,"Appartment2",TRUE,0.0312656025402248,0,0.097482435593675,FALSE,0
"17726",16,0.032895237,"Appartment2",TRUE,0.32115226443857,0,0.0223308571482066,TRUE,0.0153232441050932
"17727",17,0.709945262,"Appartment2",TRUE,0.302504667825997,0,0.49518350634405,FALSE,0
"17728",18,0.75632448,"Appartment2",TRUE,0.00418238276615739,0,0.753161241529225,FALSE,0
"17729",19,0.676264218,"Appartment2",TRUE,0.389742446411401,0,0.412695347256187,FALSE,0
"17730",20,0.919537701,"Appartment2",TRUE,0.200753096025437,0,0.734937660612137,TRUE,0.0996222079964355
"17731",21,0.947896728,"Appartment2",TRUE,0.192813492752612,0,0.765129449105548,TRUE,0.0719118147157133
"17732",22,0.003768327,"Appartment2",TRUE,0.328292692638934,0,0.00253121278242601,FALSE,0
"17733",23,0.088798246,"Appartment2",TRUE,0.217588524427265,0,0.0694767666811307,FALSE,0
"17734",24,0.991460359,"Appartment2",FALSE,0,0,0.991460359,FALSE,0
"17735",25,0.175109239,"Appartment2",FALSE,0,0,0.175109239,FALSE,0
"17736",26,0.336910766,"Appartment2",FALSE,0,0,0.336910766,FALSE,0
"17737",27,0.233499948,"Appartment2",FALSE,0,0,0.233499948,FALSE,0
"17738",28,0.587014658,"Appartment2",FALSE,0,0,0.587014658,FALSE,0
"17739",29,0.783363441,"Appartment2",FALSE,0,0,0.783363441,TRUE,0.0711108737392351
"17740",30,0.407202345,"Appartment2",FALSE,0,0,0.407202345,TRUE,0.0826371274422854
"17741",31,0.978161925,"Appartment2",FALSE,0,0,0.978161925,FALSE,0
"17742",32,0.429139684,"Appartment2",FALSE,0,0,0.429139684,FALSE,0
"17743",33,0.01474282,"Appartment2",FALSE,0,0,0.01474282,FALSE,0
"17744",34,0.057344815,"Appartment2",FALSE,0,0,0.057344815,FALSE,0
